DIVISION_ID;ID;TYPE_x;ACRONYM;LABEL;MEMBER_OF_COALITION;COALITION_MEMBERS;name;alpha-2;alpha-3;country-code;iso_3166-2;region;sub-region;intermediate-region;region-code;sub-region-code;intermediate-region-code;PARTY_ID;TYPE_y;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME;TEMPERATURE;WEIGHTED_TEMP
SE;SE07;PARTY;PP;Piratpartiet;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE07;PARTY;7.13;FINAL;;1.5721747551797884;11.209606004431892
SE;SE08;PARTY;V;Vänsterpartiet;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE08;PARTY;5.66;FINAL;;1.6374814760633485;9.268145154518553
SE;SE90;PARTY;Other parties;Other parties;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE90;PARTY;9.22;FINAL;;-0.35610241544001076;-3.2832642703568995
UK;UK01;PARTY;Lab.;Labour Party;;;;;;;;;;;;;;UK01;PARTY;15.31;FINAL;;-0.6755455132945287;-10.342601808539236
UK;UK01;PARTY;Lab.;Labour Party;;;;;;;;;;;;;;UK01;PARTY;15.7;FINAL;;1.5462571904967217;24.27623789079853
UK;UK02;PARTY;LD;Liberal Democrats ;;;;;;;;;;;;;;UK02;PARTY;13.36;FINAL;;-0.16789163531004636;-2.243032247742219
UK;UK02;PARTY;LD;Liberal Democrats ;;;;;;;;;;;;;;UK02;PARTY;13.7;FINAL;;-0.37941933817330176;-5.198044932974234
UK;UK03;PARTY;SNP;Scottish National Party;;;;;;;;;;;;;;UK03;PARTY;2.05;FINAL;;1.4404102455424401;2.952841003362002
UK;UK03;PARTY;SNP;Scottish National Party;;;;;;;;;;;;;;UK03;PARTY;2.1;FINAL;;-1.6542784323784097;-3.4739847079946604
UK;UK04;PARTY;GP;Green Party of England and Wales;;;;;;;;;;;;;;UK04;PARTY;8.38;FINAL;;-1.6831692758575763;-14.10495853168649
UK;UK04;PARTY;GP;Green Party of England and Wales;;;;;;;;;;;;;;UK04;PARTY;8.38;FINAL;;-0.9682558438889632;-8.113983971789512
UK;UK05;PARTY;PC;Plaid Cymru;;;;;;;;;;;;;;UK05;PARTY;0.78;FINAL;;0.8737202531659252;0.6815017974694216
UK;UK05;PARTY;PC;Plaid Cymru;;;;;;;;;;;;;;UK05;PARTY;0.78;FINAL;;-1.572084695877304;-1.2262260627842971
UK;UK06;PARTY;Cons.;Conservative Party ;;;;;;;;;;;;;;UK06;PARTY;27.0;FINAL;;0.8417736520245516;22.727888604662894
UK;UK06;PARTY;Cons.;Conservative Party ;;;;;;;;;;;;;;UK06;PARTY;27.7;FINAL;;0.9565779019376937;26.497207883674115
UK;UK07;PARTY;UUP;Ulster Conservatives and Unionists - New Force;;;;;;;;;;;;;;UK07;PARTY;0.43;FINAL;;1.4998303872826817;0.6449270665315531
UK;UK07;PARTY;UUP;Ulster Conservatives and Unionists - New Force;;;;;;;;;;;;;;UK07;PARTY;17.11;FINAL;;-1.9411872858907082;-33.213714461590016
UK;UK08;PARTY;SF;Sinn Fein;;;;;;;;;;;;;;UK08;PARTY;0.65;FINAL;;1.9639286841567967;1.276553644701918
UK;UK08;PARTY;SF;Sinn Fein;;;;;;;;;;;;;;UK08;PARTY;26.04;FINAL;;-1.3322619482673739;-34.692101132882414
UK;UK09;PARTY;UKIP;UK Independence Party;;;;;;;;;;;;;;UK09;PARTY;16.09;FINAL;;-1.1401892928572575;-18.34564572207327
UK;UK09;PARTY;UKIP;UK Independence Party;;;;;;;;;;;;;;UK09;PARTY;16.5;FINAL;;1.9912003924690032;32.85480647573855
UK;UK10;PARTY;BNP;British National Party;;;;;;;;;;;;;;UK10;PARTY;6.04;FINAL;;0.4358253532804546;2.6323851338139455
UK;UK11;PARTY;DUP;Democratic Unionist Party;;;;;;;;;;;;;;UK11;PARTY;0.46;FINAL;;-0.9894889457634086;-0.45516491505116796
UK;UK11;PARTY;DUP;Democratic Unionist Party;;;;;;;;;;;;;;UK11;PARTY;6.2;FINAL;;-0.1233945257919018;-0.7650460599097911
UK;UK90;PARTY;Other parties NI;Other parties Northern Ireland;;;;;;;;;;;;;;UK90;PARTY;0.56;FINAL;;-0.3943384081883563;-0.22082950858547956
UK;UK90;PARTY;Other parties NI;Other parties Northern Ireland;;;;;;;;;;;;;;UK90;PARTY;38.62;FINAL;;0.09728580502221984;3.75717778995813
UK;UK91;PARTY;Other parties GB;Other parties Great Britain;;;;;;;;;;;;;;UK91;PARTY;8.89;FINAL;;1.82628552001681;16.235678272949443
UK;UK91;PARTY;Other parties GB;Other parties Great Britain;;;;;;;;;;;;;;UK91;PARTY;8.94;FINAL;;0.27922006236559316;2.4962273575484026
NI;UK08;PARTY;SF;Sinn Fein;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK08;PARTY;0.65;FINAL;;-0.6855415872675237;-0.4456020317238904
NI;UK08;PARTY;SF;Sinn Fein;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK08;PARTY;26.04;FINAL;;-0.9238608274015978;-24.057335945537606
NI;UK07;PARTY;UUP;Ulster Conservatives and Unionists - New Force;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK07;PARTY;0.43;FINAL;;-1.727624369637582;-0.7428784789441603
NI;UK07;PARTY;UUP;Ulster Conservatives and Unionists - New Force;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK07;PARTY;17.11;FINAL;;-0.35478302464111344;-6.070337551609451
NI;UK12;PARTY;DUP;Democratic Unionist Party;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK12;PARTY;18.23;FINAL;;1.3390778104583965;24.41138848465657
NI;UK90;PARTY;Other parties NI;Other parties Northern Ireland;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK90;PARTY;0.56;FINAL;;1.767596084493107;0.9898538073161399
NI;UK90;PARTY;Other parties NI;Other parties Northern Ireland;;;Nicaragua;NI;NIC;558.0;ISO 3166-2:NI;Americas;Latin America and the Caribbean;Central America;19.0;419.0;13.0;UK90;PARTY;38.62;FINAL;;-1.8091284152643388;-69.86853939750875
GB;UK01;PARTY;Lab.;Labour Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK01;PARTY;15.31;FINAL;;-0.7967164395763824;-12.197728689914415
GB;UK01;PARTY;Lab.;Labour Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK01;PARTY;15.7;FINAL;;0.5801028486044344;9.10761472308962
GB;UK02;PARTY;LD;Liberal Democrats ;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK02;PARTY;13.36;FINAL;;-1.6836608062332448;-22.49370837127615
GB;UK02;PARTY;LD;Liberal Democrats ;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK02;PARTY;13.7;FINAL;;-0.032638221451726235;-0.4471436338886494
GB;UK06;PARTY;Cons.;Conservative Party ;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK06;PARTY;27.0;FINAL;;1.6105135277713232;43.483865249825726
GB;UK06;PARTY;Cons.;Conservative Party ;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK06;PARTY;27.7;FINAL;;1.0938116745915547;30.298583386186063
GB;UK09;PARTY;UKIP;UK Independence Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK09;PARTY;16.09;FINAL;;1.845486642700831;29.69388008105637
GB;UK09;PARTY;UKIP;UK Independence Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK09;PARTY;16.5;FINAL;;0.6197725492059614;10.226247061898363
GB;UK11;PARTY;BNP;British National Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK11;PARTY;0.46;FINAL;;1.453058566136157;0.6684069404226323
GB;UK11;PARTY;BNP;British National Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK11;PARTY;6.2;FINAL;;-0.7057237854331317;-4.375487469685417
GB;UK03;PARTY;SNP;Scottish National Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK03;PARTY;2.05;FINAL;;0.9078329921472004;1.8610576339017606
GB;UK03;PARTY;SNP;Scottish National Party;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK03;PARTY;2.1;FINAL;;1.1199398624075734;2.3518737110559043
GB;UK04;PARTY;GP;Green Party of England and Wales;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK04;PARTY;8.38;FINAL;;1.0149784502960948;8.505519413481275
GB;UK04;PARTY;GP;Green Party of England and Wales;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK04;PARTY;8.38;FINAL;;1.177660026626652;9.868791023131344
GB;UK05;PARTY;PC;Plaid Cymru;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK05;PARTY;0.78;FINAL;;-0.0023801069250217743;-0.001856483401516984
GB;UK05;PARTY;PC;Plaid Cymru;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK05;PARTY;0.78;FINAL;;0.07231194146732323;0.056403314344512116
GB;UK91;PARTY;Other parties GB;Other parties Great Britain;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK91;PARTY;8.89;FINAL;;0.37564951461133145;3.339524184894737
GB;UK91;PARTY;Other parties GB;Other parties Great Britain;;;United Kingdom of Great Britain and Northern Ireland;GB;GBR;826.0;ISO 3166-2:GB;Europe;Northern Europe;;150.0;154.0;;UK91;PARTY;8.94;FINAL;;-1.3353720004626783;-11.938225684136343
